"","ESTAT_MNE","Var","VarID","Value"
"3899","J Sainsbury Plc","officer.position","767","director"
"3900","J Sainsbury Plc","officer.start_date","768","2017-09-11"
"3901","J Sainsbury Plc","officer.occupation","770","DIRECTOR"
"3902","J Sainsbury Plc","officer.name","773","MARTIN ANTHONY SCICLUNA"
"3903","J Sainsbury Plc","officer.position","774","director"
"3904","J Sainsbury Plc","officer.start_date","775","2018-11-01"
"3905","J Sainsbury Plc","officer.occupation","777","NONE"
"3906","J Sainsbury Plc","officer.name","780","SIMON JOHN ROBERTS"
"3907","J Sainsbury Plc","officer.position","781","director"
"3908","J Sainsbury Plc","officer.start_date","782","2020-06-01"
"3909","J Sainsbury Plc","officer.occupation","784","RETAIL & OPERATIONS DIRECTOR"
"3910","J Sainsbury Plc","officer.name","787","KEITH CHARLES FREDERICK WEED"
"3911","J Sainsbury Plc","officer.position","788","director"
"3912","J Sainsbury Plc","officer.start_date","789","2020-07-01"
"3913","J Sainsbury Plc","officer.occupation","791","DIRECTOR"
"3914","J Sainsbury Plc","officer.name","794","TANUJ KAPILASHRAMI"
"3915","J Sainsbury Plc","officer.position","795","director"
"3916","J Sainsbury Plc","officer.start_date","796","2020-07-01"
"3917","J Sainsbury Plc","officer.occupation","798","GROUP HEAD OF HR"
"3918","Pontegadea Inversiones Sl","City1","1",NA
"3919","Pontegadea Inversiones Sl","City2","2",NA
"3920","Pontegadea Inversiones Sl","Country1","3",NA
"3921","Pontegadea Inversiones Sl","Inactive","4",NA
"3922","Pontegadea Inversiones Sl","IncorpDate","5",NA
"3923","Pontegadea Inversiones Sl","LastUpdate","6","2020-09-12T14:39:16+00:00"
"3924","Pontegadea Inversiones Sl","LegalJur","7","es"
"3925","Pontegadea Inversiones Sl","Location1","8",NA
"3926","Pontegadea Inversiones Sl","Location2","9",NA
"3927","Pontegadea Inversiones Sl","Name","10","PONTEGADEA INVERSIONES SL"
"3928","Pontegadea Inversiones Sl","OpenCorpNum","11","15792286"
"3929","Pontegadea Inversiones Sl","OpenCorpURL","12","https://opencorporates.com/companies/es/15792286"
"3930","Pontegadea Inversiones Sl","Postal1","13",NA
"3931","Pontegadea Inversiones Sl","Predecessor1","14",NA
"3932","Pontegadea Inversiones Sl","RegURL","15","https://www.registradores.org/mercantil/accesoDesdeCNMV.jsp?cif=A15792286"
"3933","Pontegadea Inversiones Sl","Status","16",NA
"3934","Pontegadea Inversiones Sl","Type1","17",NA
"3935","Ina-Holding Schaeffler Gmbh & Co. Kg","City1","1",NA
"3936","Ina-Holding Schaeffler Gmbh & Co. Kg","City2","2",NA
"3937","Ina-Holding Schaeffler Gmbh & Co. Kg","Country1","3",NA
"3938","Ina-Holding Schaeffler Gmbh & Co. Kg","Inactive","4","FALSE"
"3939","Ina-Holding Schaeffler Gmbh & Co. Kg","IncorpDate","5",NA
"3940","Ina-Holding Schaeffler Gmbh & Co. Kg","LastUpdate","6","2018-08-25T09:03:00+00:00"
"3941","Ina-Holding Schaeffler Gmbh & Co. Kg","LegalJur","7","de"
"3942","Ina-Holding Schaeffler Gmbh & Co. Kg","Location1","8",NA
"3943","Ina-Holding Schaeffler Gmbh & Co. Kg","Location2","9",NA
"3944","Ina-Holding Schaeffler Gmbh & Co. Kg","Name","10","INA-Holding Schaeffler GmbH & Co. KG"
"3945","Ina-Holding Schaeffler Gmbh & Co. Kg","OpenCorpNum","11","D3304V_HRA7016"
"3946","Ina-Holding Schaeffler Gmbh & Co. Kg","OpenCorpURL","12","https://opencorporates.com/companies/de/D3304V_HRA7016"
"3947","Ina-Holding Schaeffler Gmbh & Co. Kg","Postal1","13",NA
"3948","Ina-Holding Schaeffler Gmbh & Co. Kg","Predecessor1","14",NA
"3949","Ina-Holding Schaeffler Gmbh & Co. Kg","RegURL","15",NA
"3950","Ina-Holding Schaeffler Gmbh & Co. Kg","Status","16","Currently Registered"
"3951","Ina-Holding Schaeffler Gmbh & Co. Kg","Type1","17",NA
"3952","Ina-Holding Schaeffler Gmbh & Co. Kg","officer.name","17","LP Schaeffler Holding"
"3953","Ina-Holding Schaeffler Gmbh & Co. Kg","officer.position","18","persönlich haftender gesellschafter"
"3954","Ina-Holding Schaeffler Gmbh & Co. Kg","officer.start_date","19","2010-02-26"
"3955","Ina-Holding Schaeffler Gmbh & Co. Kg","officer.name","23","MEK Vermögensverwaltungs GmbH & Co"
"3956","Ina-Holding Schaeffler Gmbh & Co. Kg","officer.position","24","persönlich haftender gesellschafter"
"3957","Ina-Holding Schaeffler Gmbh & Co. Kg","officer.start_date","25","2008-03-13"
"3958","Anheuser-Busch Inbev","City1","1","Grand-Place 1, Bruxelles, 1000"
"3959","Anheuser-Busch Inbev","City2","2","Grand-Place 1"
"3960","Anheuser-Busch Inbev","Country1","3","Belgium"
"3961","Anheuser-Busch Inbev","Inactive","4","FALSE"
"3962","Anheuser-Busch Inbev","IncorpDate","5","1977-08-02"
"3963","Anheuser-Busch Inbev","LastUpdate","6","2020-09-14T23:25:10+00:00"
"3964","Anheuser-Busch Inbev","LegalJur","7","be"
"3965","Anheuser-Busch Inbev","Location1","8","Bruxelles"
"3966","Anheuser-Busch Inbev","Location2","9",NA
"3967","Anheuser-Busch Inbev","Name","10","Anheuser-Busch InBev"
"3968","Anheuser-Busch Inbev","OpenCorpNum","11","0417497106"
"3969","Anheuser-Busch Inbev","OpenCorpURL","12","https://opencorporates.com/companies/be/0417497106"
"3970","Anheuser-Busch Inbev","Postal1","13","1000"
"3971","Anheuser-Busch Inbev","Predecessor1","14",NA
"3972","Anheuser-Busch Inbev","RegURL","15","https://kbopub.economie.fgov.be/kbopub/toonondernemingps.html?lang=fr&ondernemingsnummer=0417497106"
"3973","Anheuser-Busch Inbev","Status","16","Situation Normale"
"3974","Anheuser-Busch Inbev","Type1","17","Société anonyme"
"3975","Veolia Environnement","City1","1","21 RUE LA BOETIE, PARIS 8, PARIS, 75008"
"3976","Veolia Environnement","City2","2","21 RUE LA BOETIE"
"3977","Veolia Environnement","Country1","3","FRANCE"
"3978","Veolia Environnement","Inactive","4","FALSE"
"3979","Veolia Environnement","IncorpDate","5","1995-12-06"
"3980","Veolia Environnement","LastUpdate","6","2020-09-23T09:48:03+00:00"
"3981","Veolia Environnement","LegalJur","7","fr"
"3982","Veolia Environnement","Location1","8","PARIS 8"
"3983","Veolia Environnement","Location2","9","PARIS"
"3984","Veolia Environnement","Name","10","VEOLIA ENVIRONNEMENT"
"3985","Veolia Environnement","OpenCorpNum","11","403210032"
"3986","Veolia Environnement","OpenCorpURL","12","https://opencorporates.com/companies/fr/403210032"
"3987","Veolia Environnement","Postal1","13","75008"
"3988","Veolia Environnement","Predecessor1","14",NA
"3989","Veolia Environnement","RegURL","15",NA
"3990","Veolia Environnement","Status","16","Actif"
"3991","Veolia Environnement","Type1","17","SA à conseil d'administration (s.a.i.)"
"3992","Thyssenkrupp Ag","City1","1","ThyssenKrupp Allee 1, 45143 Essen."
"3993","Thyssenkrupp Ag","City2","2","ThyssenKrupp Allee 1, 45143 Essen."
"3994","Thyssenkrupp Ag","Country1","3","Germany"
"3995","Thyssenkrupp Ag","Inactive","4","FALSE"
"3996","Thyssenkrupp Ag","IncorpDate","5",NA
"3997","Thyssenkrupp Ag","LastUpdate","6","2020-09-23T21:41:43+00:00"
"3998","Thyssenkrupp Ag","LegalJur","7","de"
"3999","Thyssenkrupp Ag","Location1","8",NA
"4000","Thyssenkrupp Ag","Location2","9",NA
"4001","Thyssenkrupp Ag","Name","10","thyssenkrupp AG"
"4002","Thyssenkrupp Ag","OpenCorpNum","11","R2503_HRB15364"
"4003","Thyssenkrupp Ag","OpenCorpURL","12","https://opencorporates.com/companies/de/R2503_HRB15364"
"4004","Thyssenkrupp Ag","Postal1","13",NA
"4005","Thyssenkrupp Ag","Predecessor1","14","ThyssenKrupp AG"
"4006","Thyssenkrupp Ag","RegURL","15",NA
"4007","Thyssenkrupp Ag","Status","16","Currently Registered"
"4008","Thyssenkrupp Ag","Type1","17",NA
"4009","Thyssenkrupp Ag","officer.name","23","Philip Kastrup"
"4010","Thyssenkrupp Ag","officer.position","24","prokurist"
"4011","Thyssenkrupp Ag","officer.start_date","25","2018-05-22"
"4012","Thyssenkrupp Ag","officer.name","29","Kerstin Doctor Böcker"
"4013","Thyssenkrupp Ag","officer.position","30","prokurist"
"4014","Thyssenkrupp Ag","officer.start_date","31","2007-04-17"
"4015","Thyssenkrupp Ag","officer.end_date","32","2018-05-11"
"4016","Thyssenkrupp Ag","officer.name","36","Thomas Doctor Althoff"
"4017","Thyssenkrupp Ag","officer.position","37","prokurist"
"4018","Thyssenkrupp Ag","officer.start_date","38","2017-11-20"
"4019","Thyssenkrupp Ag","officer.name","42","Frank Altag"
"4020","Thyssenkrupp Ag","officer.position","43","prokurist"
"4021","Thyssenkrupp Ag","officer.start_date","44","2018-05-11"
"4022","Thyssenkrupp Ag","officer.name","48","Philipp Conze"
"4023","Thyssenkrupp Ag","officer.position","49","prokurist"
"4024","Thyssenkrupp Ag","officer.start_date","50","2018-02-22"
"4025","Thyssenkrupp Ag","officer.name","54","Gabriele Sons"
"4026","Thyssenkrupp Ag","officer.position","55","prokurist"
"4027","Thyssenkrupp Ag","officer.end_date","56","2018-02-22"
"4028","Thyssenkrupp Ag","officer.name","60","Lars Hölzer"
"4029","Thyssenkrupp Ag","officer.position","61","prokurist"
"4030","Thyssenkrupp Ag","officer.start_date","62","2013-11-21"
"4031","Thyssenkrupp Ag","officer.end_date","63","2017-10-23"
"4032","Thyssenkrupp Ag","officer.name","67","Martin Doctor Büdenbender"
"4033","Thyssenkrupp Ag","officer.position","68","prokurist"
"4034","Thyssenkrupp Ag","officer.start_date","69","2017-10-23"
"4035","Thyssenkrupp Ag","officer.name","73","Marcus Steffen Karst"
"4036","Thyssenkrupp Ag","officer.position","74","prokurist"
"4037","Thyssenkrupp Ag","officer.start_date","75","2017-10-02"
"4038","Thyssenkrupp Ag","officer.name","79","Klaus Wiercimok"
"4039","Thyssenkrupp Ag","officer.position","80","prokurist"
"4040","Thyssenkrupp Ag","officer.end_date","81","2017-10-02"
"4041","Thyssenkrupp Ag","officer.name","85","Alexandra Kuebler"
"4042","Thyssenkrupp Ag","officer.position","86","prokurist"
"4043","Thyssenkrupp Ag","officer.start_date","87","2017-07-17"
"4044","Thyssenkrupp Ag","officer.end_date","88","2018-07-03"
"4045","Thyssenkrupp Ag","officer.name","92","Martin Rolf Saurer"
"4046","Thyssenkrupp Ag","officer.position","93","prokurist"
"4047","Thyssenkrupp Ag","officer.start_date","94","2015-10-19"
"4048","Thyssenkrupp Ag","officer.end_date","95","2017-06-23"
"4049","Thyssenkrupp Ag","officer.name","99","Axel Doctor Kolb"
"4050","Thyssenkrupp Ag","officer.position","100","prokurist"
"4051","Thyssenkrupp Ag","officer.start_date","101","2017-05-08"
"4052","Thyssenkrupp Ag","officer.name","105","Vanessa Doctor Gregor"
"4053","Thyssenkrupp Ag","officer.position","106","prokurist"
"4054","Thyssenkrupp Ag","officer.start_date","107","2017-05-08"
"4055","Thyssenkrupp Ag","officer.name","111","Falk Nüßle"
"4056","Thyssenkrupp Ag","officer.position","112","prokurist"
"4057","Thyssenkrupp Ag","officer.start_date","113","2017-05-08"
"4058","Thyssenkrupp Ag","officer.name","117","Herbert Viktor Doctor Eichelkraut"
"4059","Thyssenkrupp Ag","officer.position","118","prokurist"
"4060","Thyssenkrupp Ag","officer.end_date","119","2017-05-08"
"4061","Thyssenkrupp Ag","officer.name","123","Astrid Kraus"
"4062","Thyssenkrupp Ag","officer.position","124","prokurist"
"4063","Thyssenkrupp Ag","officer.start_date","125","2017-01-27"
"4064","Thyssenkrupp Ag","officer.name","129","Anne Bicking"
"4065","Thyssenkrupp Ag","officer.position","130","prokurist"
"4066","Thyssenkrupp Ag","officer.start_date","131","2016-11-21"
"4067","Thyssenkrupp Ag","officer.name","135","Hans Christoph Doctor Atzpodien"
"4068","Thyssenkrupp Ag","officer.position","136","prokurist"
"4069","Thyssenkrupp Ag","officer.end_date","137","2016-11-21"
"4070","Thyssenkrupp Ag","officer.name","141","Johan P Cnossen"
"4071","Thyssenkrupp Ag","officer.position","142","prokurist"
"4072","Thyssenkrupp Ag","officer.start_date","143","2016-09-20"
"4073","Thyssenkrupp Ag","officer.name","147","Andreas Ruks"
"4074","Thyssenkrupp Ag","officer.position","148","prokurist"
"4075","Thyssenkrupp Ag","officer.start_date","149","2016-08-09"
"4076","Thyssenkrupp Ag","officer.name","153","Maria del Mar Aguilar"
"4077","Thyssenkrupp Ag","officer.position","154","prokurist"
"4078","Thyssenkrupp Ag","officer.end_date","155","2016-08-09"
"4079","Thyssenkrupp Ag","officer.name","159","Christian Miege"
"4080","Thyssenkrupp Ag","officer.position","160","prokurist"
"4081","Thyssenkrupp Ag","officer.start_date","161","2016-05-31"
"4082","Thyssenkrupp Ag","officer.name","165","Uwe Gohr"
"4083","Thyssenkrupp Ag","officer.position","166","prokurist"
"4084","Thyssenkrupp Ag","officer.end_date","167","2016-03-01"
"4085","Thyssenkrupp Ag","officer.name","171","Andreas Doctor Duhr"
"4086","Thyssenkrupp Ag","officer.position","172","prokurist"
"4087","Thyssenkrupp Ag","officer.start_date","173","2016-03-01"
"4088","Thyssenkrupp Ag","officer.name","177","Christian Schulte"
"4089","Thyssenkrupp Ag","officer.position","178","prokurist"
"4090","Thyssenkrupp Ag","officer.start_date","179","2016-01-08"
"4091","Thyssenkrupp Ag","officer.name","183","Hans Klos"
"4092","Thyssenkrupp Ag","officer.position","184","prokurist"
"4093","Thyssenkrupp Ag","officer.end_date","185","2016-01-08"
"4094","Thyssenkrupp Ag","officer.name","189","Sven Kirchner"
"4095","Thyssenkrupp Ag","officer.position","190","prokurist"
"4096","Thyssenkrupp Ag","officer.end_date","191","2015-12-11"
"4097","Thyssenkrupp Ag","officer.name","195","Karl-Martin Kramer"
"4098","Thyssenkrupp Ag","officer.position","196","prokurist"
"4099","Thyssenkrupp Ag","officer.end_date","197","2015-10-19"
"4100","Thyssenkrupp Ag","officer.name","201","Kathrin Doctor Gimpel"
"4101","Thyssenkrupp Ag","officer.position","202","prokurist"
"4102","Thyssenkrupp Ag","officer.start_date","203","2015-10-19"
"4103","Thyssenkrupp Ag","officer.name","207","Joachim Doctor Panek"
"4104","Thyssenkrupp Ag","officer.position","208","prokurist"
"4105","Thyssenkrupp Ag","officer.start_date","209","2009-01-15"
"4106","Thyssenkrupp Ag","officer.end_date","210","2015-09-10"
"4107","Thyssenkrupp Ag","officer.name","214","Peter Doctor Feldhaus"
"4108","Thyssenkrupp Ag","officer.position","215","prokurist"
"4109","Thyssenkrupp Ag","officer.start_date","216","2015-09-10"
"4110","Thyssenkrupp Ag","officer.name","220","Malte Doctor Pflughoefft"
"4111","Thyssenkrupp Ag","officer.position","221","prokurist"
"4112","Thyssenkrupp Ag","officer.start_date","222","2015-06-30"
"4113","Thyssenkrupp Ag","officer.name","226","Jörg Doctor Hachmann"
"4114","Thyssenkrupp Ag","officer.position","227","prokurist"
"4115","Thyssenkrupp Ag","officer.start_date","228","2015-04-24"
"4116","Thyssenkrupp Ag","officer.name","232","Stephan Claus"
"4117","Thyssenkrupp Ag","officer.position","233","prokurist"
"4118","Thyssenkrupp Ag","officer.start_date","234","2015-03-03"
"4119","Thyssenkrupp Ag","officer.name","238","Martin Doctor Hölz"
"4120","Thyssenkrupp Ag","officer.position","239","prokurist"
"4121","Thyssenkrupp Ag","officer.start_date","240","2014-11-28"
"4122","Thyssenkrupp Ag","officer.name","244","Klaus Doctor Gründler"
"4123","Thyssenkrupp Ag","officer.position","245","prokurist"
"4124","Thyssenkrupp Ag","officer.end_date","246","2014-11-28"
"4125","Thyssenkrupp Ag","officer.name","250","Jens Doctor Ossmann"
"4126","Thyssenkrupp Ag","officer.position","251","prokurist"
"4127","Thyssenkrupp Ag","officer.start_date","252","2014-11-04"
"4128","Thyssenkrupp Ag","officer.name","256","Patrick Buchmann"
"4129","Thyssenkrupp Ag","officer.position","257","prokurist"
"4130","Thyssenkrupp Ag","officer.start_date","258","2014-08-29"
"4131","Thyssenkrupp Ag","officer.name","262","Klaus-Dieter Emmeluth"
"4132","Thyssenkrupp Ag","officer.position","263","prokurist"
"4133","Thyssenkrupp Ag","officer.end_date","264","2014-08-29"
"4134","Thyssenkrupp Ag","officer.name","268","Angela Doctor Busche"
"4135","Thyssenkrupp Ag","officer.position","269","prokurist"
"4136","Thyssenkrupp Ag","officer.start_date","270","2014-07-24"
"4137","Thyssenkrupp Ag","officer.name","274","Heinz Bleckmann"
"4138","Thyssenkrupp Ag","officer.position","275","prokurist"
"4139","Thyssenkrupp Ag","officer.end_date","276","2014-07-24"
"4140","Thyssenkrupp Ag","officer.name","280","Britta Köllner-Schmidt"
"4141","Thyssenkrupp Ag","officer.position","281","prokurist"
"4142","Thyssenkrupp Ag","officer.start_date","282","2014-04-29"
"4143","Thyssenkrupp Ag","officer.name","286","Manon Brindöpke"
"4144","Thyssenkrupp Ag","officer.position","287","prokurist"
"4145","Thyssenkrupp Ag","officer.start_date","288","2014-04-01"
"4146","Thyssenkrupp Ag","officer.name","292","Guido Pohlig"
"4147","Thyssenkrupp Ag","officer.position","293","prokurist"
"4148","Thyssenkrupp Ag","officer.start_date","294","2014-02-20"
"4149","Thyssenkrupp Ag","officer.name","298","Cristiana Gasparini"
"4150","Thyssenkrupp Ag","officer.position","299","prokurist"
"4151","Thyssenkrupp Ag","officer.start_date","300","2013-12-16"
"4152","Thyssenkrupp Ag","officer.name","304","Carsten Reibe"
"4153","Thyssenkrupp Ag","officer.position","305","prokurist"
"4154","Thyssenkrupp Ag","officer.end_date","306","2013-12-16"
"4155","Thyssenkrupp Ag","officer.name","310","Thilo Lutz"
"4156","Thyssenkrupp Ag","officer.position","311","prokurist"
"4157","Thyssenkrupp Ag","officer.end_date","312","2013-10-21"
"4158","Thyssenkrupp Ag","officer.name","316","Natascha Kaldun"
"4159","Thyssenkrupp Ag","officer.position","317","prokurist"
"4160","Thyssenkrupp Ag","officer.end_date","318","2013-09-10"
"4161","Thyssenkrupp Ag","officer.name","322","Stephan Doctor Wolke"
"4162","Thyssenkrupp Ag","officer.position","323","prokurist"
"4163","Thyssenkrupp Ag","officer.start_date","324","2013-09-10"
"4164","Thyssenkrupp Ag","officer.name","328","Volker Drees"
"4165","Thyssenkrupp Ag","officer.position","329","prokurist"
"4166","Thyssenkrupp Ag","officer.end_date","330","2013-07-22"
"4167","Thyssenkrupp Ag","officer.name","334","Michael Brödel"
"4168","Thyssenkrupp Ag","officer.position","335","prokurist"
"4169","Thyssenkrupp Ag","officer.start_date","336","2013-07-22"
"4170","Thyssenkrupp Ag","officer.name","340","Martin Doctor Klein"
"4171","Thyssenkrupp Ag","officer.position","341","prokurist"
"4172","Thyssenkrupp Ag","officer.start_date","342","2013-05-08"
"4173","Thyssenkrupp Ag","officer.name","346","Volkmar Doctor Dinstuhl"
"4174","Thyssenkrupp Ag","officer.position","347","prokurist"
"4175","Thyssenkrupp Ag","officer.start_date","348","2007-03-02"
"4176","Thyssenkrupp Ag","officer.end_date","349","2008-05-20"
"4177","Thyssenkrupp Ag","officer.name","353","Christian Ehlert"
"4178","Thyssenkrupp Ag","officer.position","354","prokurist"
"4179","Thyssenkrupp Ag","officer.start_date","355","2012-12-14"
"4180","Thyssenkrupp Ag","officer.name","359","Svenja Doctor Lemke"
"4181","Thyssenkrupp Ag","officer.position","360","prokurist"
"4182","Thyssenkrupp Ag","officer.start_date","361","2012-12-14"
"4183","Thyssenkrupp Ag","officer.name","365","Andreas Goss"
"4184","Thyssenkrupp Ag","officer.position","366","prokurist"
"4185","Thyssenkrupp Ag","officer.start_date","367","2012-10-12"
"4186","Thyssenkrupp Ag","officer.name","371","Ulrich Doctor Jaroni"
"4187","Thyssenkrupp Ag","officer.position","372","prokurist"
"4188","Thyssenkrupp Ag","officer.end_date","373","2012-07-17"
"4189","Thyssenkrupp Ag","officer.name","377","Erik Brutscheidt"
"4190","Thyssenkrupp Ag","officer.position","378","prokurist"
"4191","Thyssenkrupp Ag","officer.start_date","379","2012-07-17"
"4192","Thyssenkrupp Ag","officer.name","383","Christian Holzer"
"4193","Thyssenkrupp Ag","officer.position","384","prokurist"
"4194","Thyssenkrupp Ag","officer.start_date","385","2012-06-21"
"4195","Thyssenkrupp Ag","officer.name","389","Thomas Doctor Kremer"
"4196","Thyssenkrupp Ag","officer.position","390","prokurist"
"4197","Thyssenkrupp Ag","officer.end_date","391","2012-06-21"
"4198","Thyssenkrupp Ag","officer.name","395","Reinhold Doctor Achatz"
"4199","Thyssenkrupp Ag","officer.position","396","prokurist"
"4200","Thyssenkrupp Ag","officer.start_date","397","2012-04-11"
"4201","Thyssenkrupp Ag","officer.name","401","Hans Gerd Doctor Düsterwald"
"4202","Thyssenkrupp Ag","officer.position","402","prokurist"
"4203","Thyssenkrupp Ag","officer.start_date","403","2011-11-21"
"4204","Thyssenkrupp Ag","officer.name","407","Heribert Doctor Fischer"
"4205","Thyssenkrupp Ag","officer.position","408","prokurist"
"4206","Thyssenkrupp Ag","officer.start_date","409","2011-11-17"
"4207","Thyssenkrupp Ag","officer.name","413","Franz-Ulrich Doctor Albrecht-Früh"
"4208","Thyssenkrupp Ag","officer.position","414","prokurist"
"4209","Thyssenkrupp Ag","officer.start_date","415","2011-08-31"
"4210","Thyssenkrupp Ag","officer.name","419","Jörg Martin Doctor Arnold"
"4211","Thyssenkrupp Ag","officer.position","420","prokurist"
"4212","Thyssenkrupp Ag","officer.start_date","421","2011-08-01"
"4213","Thyssenkrupp Ag","officer.name","425","Uwe Doctor Sehlbach"
"4214","Thyssenkrupp Ag","officer.position","426","prokurist"
"4215","Thyssenkrupp Ag","officer.end_date","427","2011-08-01"
"4216","Thyssenkrupp Ag","officer.name","431","Jens Doctor Geimer"
"4217","Thyssenkrupp Ag","officer.position","432","prokurist"
"4218","Thyssenkrupp Ag","officer.start_date","433","2011-04-08"
"4219","Thyssenkrupp Ag","officer.name","437","Rainer Hambloch"
"4220","Thyssenkrupp Ag","officer.position","438","prokurist"
"4221","Thyssenkrupp Ag","officer.end_date","439","2011-04-08"
"4222","Thyssenkrupp Ag","officer.name","443","Jürgen Doctor Claassen"
"4223","Thyssenkrupp Ag","officer.position","444","prokurist"
"4224","Thyssenkrupp Ag","officer.end_date","445","2011-01-31"
"4225","Thyssenkrupp Ag","officer.name","449","Eva Adams"
"4226","Thyssenkrupp Ag","officer.position","450","prokurist"
"4227","Thyssenkrupp Ag","officer.start_date","451","2010-12-09"
"4228","Thyssenkrupp Ag","officer.name","455","Jürgen Hoffmann"
"4229","Thyssenkrupp Ag","officer.position","456","prokurist"
"4230","Thyssenkrupp Ag","officer.start_date","457","2010-08-03"
"4231","Thyssenkrupp Ag","officer.name","461","Harald Fuchs"
"4232","Thyssenkrupp Ag","officer.position","462","prokurist"
"4233","Thyssenkrupp Ag","officer.end_date","463","2010-07-15"
"4234","Thyssenkrupp Ag","officer.name","467","Claus Michael Conrad"
"4235","Thyssenkrupp Ag","officer.position","468","prokurist"
"4236","Thyssenkrupp Ag","officer.start_date","469","2010-07-15"
"4237","Thyssenkrupp Ag","officer.name","473","Marion Doctor Helmes"
"4238","Thyssenkrupp Ag","officer.position","474","prokurist"
"4239","Thyssenkrupp Ag","officer.end_date","475","2010-07-08"
"4240","Thyssenkrupp Ag","officer.name","479","Eckart Doctor Brockfeld"
"4241","Thyssenkrupp Ag","officer.position","480","prokurist"
"4242","Thyssenkrupp Ag","officer.start_date","481","2010-06-21"
"4243","Thyssenkrupp Ag","officer.name","485","Michael Rösmann"
"4244","Thyssenkrupp Ag","officer.position","486","prokurist"
"4245","Thyssenkrupp Ag","officer.start_date","487","2010-06-21"
"4246","Thyssenkrupp Ag","officer.name","491","Klaus Copi"
"4247","Thyssenkrupp Ag","officer.position","492","prokurist"
"4248","Thyssenkrupp Ag","officer.end_date","493","2010-06-21"
"4249","Thyssenkrupp Ag","officer.name","497","Johannes Ludwig Maria Fischer"
"4250","Thyssenkrupp Ag","officer.position","498","prokurist"
"4251","Thyssenkrupp Ag","officer.start_date","499","2010-03-03"
"4252","Thyssenkrupp Ag","officer.name","503","Stefan Ettwig"
"4253","Thyssenkrupp Ag","officer.position","504","prokurist"
"4254","Thyssenkrupp Ag","officer.start_date","505","2009-12-15"
"4255","Thyssenkrupp Ag","officer.name","509","Michael Rösmann"
"4256","Thyssenkrupp Ag","officer.position","510","prokurist"
"4257","Thyssenkrupp Ag","officer.start_date","511","2009-10-09"
"4258","Thyssenkrupp Ag","officer.name","515","Steffen Adams"
"4259","Thyssenkrupp Ag","officer.position","516","prokurist"
"4260","Thyssenkrupp Ag","officer.start_date","517","2009-10-09"
"4261","Thyssenkrupp Ag","officer.name","521","Peter Buchholz"
"4262","Thyssenkrupp Ag","officer.position","522","prokurist"
"4263","Thyssenkrupp Ag","officer.start_date","523","2009-07-30"
"4264","Thyssenkrupp Ag","officer.name","527","Silke Paß"
"4265","Thyssenkrupp Ag","officer.position","528","prokurist"
"4266","Thyssenkrupp Ag","officer.start_date","529","2009-02-05"
"4267","Thyssenkrupp Ag","officer.name","533","Emil Weber"
"4268","Thyssenkrupp Ag","officer.position","534","prokurist"
"4269","Thyssenkrupp Ag","officer.end_date","535","2009-05-07"
"4270","Thyssenkrupp Ag","officer.name","539","Thomas Rolf"
"4271","Thyssenkrupp Ag","officer.position","540","prokurist"
"4272","Thyssenkrupp Ag","officer.start_date","541","2009-04-09"
"4273","Thyssenkrupp Ag","officer.name","545","Steffen Haesner"
"4274","Thyssenkrupp Ag","officer.position","546","prokurist"
"4275","Thyssenkrupp Ag","officer.end_date","547","2009-02-05"
"4276","Thyssenkrupp Ag","officer.name","551","Franz Miosczka"
"4277","Thyssenkrupp Ag","officer.position","552","prokurist"
"4278","Thyssenkrupp Ag","officer.end_date","553","2008-12-17"
"4279","Thyssenkrupp Ag","officer.name","557","Frank Pelzer"
"4280","Thyssenkrupp Ag","officer.position","558","prokurist"
"4281","Thyssenkrupp Ag","officer.start_date","559","2008-11-17"
"4282","Thyssenkrupp Ag","officer.name","563","Thomas Doctor Lampert"
"4283","Thyssenkrupp Ag","officer.position","564","prokurist"
"4284","Thyssenkrupp Ag","officer.start_date","565","2008-08-11"
"4285","Thyssenkrupp Ag","officer.name","569","Burkhardt Doctor Höper"
"4286","Thyssenkrupp Ag","officer.position","570","prokurist"
"4287","Thyssenkrupp Ag","officer.end_date","571","2008-07-15"
"4288","Thyssenkrupp Ag","officer.name","575","Christian Doctor Bender"
"4289","Thyssenkrupp Ag","officer.position","576","prokurist"
"4290","Thyssenkrupp Ag","officer.start_date","577","2008-03-04"
"4291","Thyssenkrupp Ag","officer.name","581","Christoph Doctor Klahold"
"4292","Thyssenkrupp Ag","officer.position","582","prokurist"
"4293","Thyssenkrupp Ag","officer.end_date","583","2008-03-04"
"4294","Thyssenkrupp Ag","officer.name","587","Ursula Kiel-Dixon"
"4295","Thyssenkrupp Ag","officer.position","588","prokurist"
"4296","Thyssenkrupp Ag","officer.end_date","589","2008-02-01"
"4297","Thyssenkrupp Ag","officer.name","593","Carsten Evers"
"4298","Thyssenkrupp Ag","officer.position","594","prokurist"
"4299","Thyssenkrupp Ag","officer.end_date","595","2007-10-26"
"4300","Thyssenkrupp Ag","officer.name","599","Ralf Jacke"
"4301","Thyssenkrupp Ag","officer.position","600","prokurist"
"4302","Thyssenkrupp Ag","officer.start_date","601","2007-05-24"
"4303","Thyssenkrupp Ag","officer.name","605","Ernst John"
"4304","Thyssenkrupp Ag","officer.position","606","prokurist"
"4305","Thyssenkrupp Ag","officer.end_date","607","2007-05-24"
"4306","Thyssenkrupp Ag","officer.name","611","Klaus Groll"
