"","ESTAT_MNE","Var","VarID","Value"
"7660","Lloyds Banking Group Plc","Employees","14","88000"
"7661","Lloyds Banking Group Plc","EmployeesYear","15",NA
"7662","Lloyds Banking Group Plc","Equity1","16","4.1234E10"
"7663","Lloyds Banking Group Plc","Equity2","17",NA
"7664","Lloyds Banking Group Plc","EquityYear","18",NA
"7665","Lloyds Banking Group Plc","FormationDate","19",NA
"7666","Lloyds Banking Group Plc","FoundationPlace","20",NA
"7667","Lloyds Banking Group Plc","Founders1","21",NA
"7668","Lloyds Banking Group Plc","Founders2","22",NA
"7669","Lloyds Banking Group Plc","FoundingDate","23",NA
"7670","Lloyds Banking Group Plc","FoundingYear","24","1995"
"7671","Lloyds Banking Group Plc","IncomeYear","25",NA
"7672","Lloyds Banking Group Plc","Industry1","26","Financial_services"
"7673","Lloyds Banking Group Plc","Industry1","26","Bank"
"7674","Lloyds Banking Group Plc","Industry2","27",NA
"7675","Lloyds Banking Group Plc","ISIN","28",NA
"7676","Lloyds Banking Group Plc","KeyPeople","29",NA
"7677","Lloyds Banking Group Plc","KeyPerson","30","Chairman"
"7678","Lloyds Banking Group Plc","KeyPerson","30","Norman_Blackwell,_Baron_Blackwell"
"7679","Lloyds Banking Group Plc","KeyPerson","30","Chief_executive_officer"
"7680","Lloyds Banking Group Plc","KeyPerson","30","António_Mota_de_Sousa_Horta_Osório"
"7681","Lloyds Banking Group Plc","Latitude","31",NA
"7682","Lloyds Banking Group Plc","Location1","32","Gresham_Street"
"7683","Lloyds Banking Group Plc","Location2","33",NA
"7684","Lloyds Banking Group Plc","Location3","34",NA
"7685","Lloyds Banking Group Plc","LogoURL","35",NA
"7686","Lloyds Banking Group Plc","Longitude","36",NA
"7687","Lloyds Banking Group Plc","ManagedBy","37",NA
"7688","Lloyds Banking Group Plc","MarketCap","38",NA
"7689","Lloyds Banking Group Plc","MarketCapCurrency","39",NA
"7690","Lloyds Banking Group Plc","Name","40","Lloyds Banking Group plc"
"7691","Lloyds Banking Group Plc","NetIncome","41","9.56E8"
"7692","Lloyds Banking Group Plc","NetIncomeCurrency","42","poundSterling"
"7693","Lloyds Banking Group Plc","NetIncomeUnit","43",NA
"7694","Lloyds Banking Group Plc","NetIncomeYear","44",NA
"7695","Lloyds Banking Group Plc","NetProfit","45",NA
"7696","Lloyds Banking Group Plc","NetProfitCurrency","46",NA
"7697","Lloyds Banking Group Plc","NoOfLocations1","47",NA
"7698","Lloyds Banking Group Plc","NoOfLocations2","48",NA
"7699","Lloyds Banking Group Plc","NoOfLocationsYear","49",NA
"7700","Lloyds Banking Group Plc","OperatingIncome1","50","2.034E9"
"7701","Lloyds Banking Group Plc","OperatingIncome2","51",NA
"7702","Lloyds Banking Group Plc","ParentCompany","52","Lloyds_Banking_Group"
"7703","Lloyds Banking Group Plc","Predecessor1","53",NA
"7704","Lloyds Banking Group Plc","Predecessor2","54",NA
"7705","Lloyds Banking Group Plc","Predecessor3","55",NA
"7706","Lloyds Banking Group Plc","Profit","56",NA
"7707","Lloyds Banking Group Plc","ProfitCurrency","57",NA
"7708","Lloyds Banking Group Plc","ProfitYear","58",NA
"7709","Lloyds Banking Group Plc","RegionServed","59",NA
"7710","Lloyds Banking Group Plc","Revenue1","60","1.18321E10"
"7711","Lloyds Banking Group Plc","Revenue2","61",NA
"7712","Lloyds Banking Group Plc","RevenueCurrency","62","poundSterling"
"7713","Lloyds Banking Group Plc","RevenueYear","63",NA
"7714","Lloyds Banking Group Plc","Services1","64","Lloyds_Banking_Group"
"7715","Lloyds Banking Group Plc","Services2","65",NA
"7716","Lloyds Banking Group Plc","Slogan1","66",NA
"7717","Lloyds Banking Group Plc","Slogan2","67",NA
"7718","Lloyds Banking Group Plc","Symbol","68",NA
"7719","Lloyds Banking Group Plc","TotalAssets","69",NA
"7720","Lloyds Banking Group Plc","TotalAssetsCurrency","70",NA
"7721","Lloyds Banking Group Plc","TradingName","71",NA
"7722","Lloyds Banking Group Plc","Type1","72","Public_limited_company"
"7723","Lloyds Banking Group Plc","Type2","73",NA
"7724","Lloyds Banking Group Plc","URL1","74","http://www.lloydsbankinggroup.com"
"7725","Lloyds Banking Group Plc","URL2","75",NA
"7726","Lloyds Banking Group Plc","WikipediaPrimaryTopic","76","http://en.wikipedia.org/wiki/Lloyds_Banking_Group"
"7727","Heidelbergcement Ag","AreaServed","1",NA
"7728","Heidelbergcement Ag","Assets1","2","3.2E10"
"7729","Heidelbergcement Ag","Assets2","3",NA
"7730","Heidelbergcement Ag","AssetsCurrency","4","usDollar"
"7731","Heidelbergcement Ag","AssetsUnderManagement","5",NA
"7732","Heidelbergcement Ag","AssetsUnderManagementCurrency","6",NA
"7733","Heidelbergcement Ag","AssetsYear","7",NA
"7734","Heidelbergcement Ag","City1","8",NA
"7735","Heidelbergcement Ag","City2","9",NA
"7736","Heidelbergcement Ag","Country1","10",NA
"7737","Heidelbergcement Ag","Country2","11",NA
"7738","Heidelbergcement Ag","EBIT","12",NA
"7739","Heidelbergcement Ag","EBITCurrency","13",NA
"7740","Heidelbergcement Ag","Employees","14","63000"
"7741","Heidelbergcement Ag","EmployeesYear","15",NA
"7742","Heidelbergcement Ag","Equity1","16",NA
"7743","Heidelbergcement Ag","Equity2","17","€m 15,976"
"7744","Heidelbergcement Ag","EquityYear","18",NA
"7745","Heidelbergcement Ag","FormationDate","19",NA
"7746","Heidelbergcement Ag","FoundationPlace","20",NA
"7747","Heidelbergcement Ag","Founders1","21",NA
"7748","Heidelbergcement Ag","Founders2","22",NA
"7749","Heidelbergcement Ag","FoundingDate","23",NA
"7750","Heidelbergcement Ag","FoundingYear","24","1874"
"7751","Heidelbergcement Ag","IncomeYear","25",NA
"7752","Heidelbergcement Ag","Industry1","26","Building_material"
"7753","Heidelbergcement Ag","Industry2","27",NA
"7754","Heidelbergcement Ag","ISIN","28",NA
"7755","Heidelbergcement Ag","KeyPeople","29",NA
"7756","Heidelbergcement Ag","KeyPerson","30","Chairman"
"7757","Heidelbergcement Ag","KeyPerson","30","Chief_executive_officer"
"7758","Heidelbergcement Ag","Latitude","31",NA
"7759","Heidelbergcement Ag","Location1","32","Heidelberg"
"7760","Heidelbergcement Ag","Location1","32","Germany"
"7761","Heidelbergcement Ag","Location2","33",NA
"7762","Heidelbergcement Ag","Location3","34",NA
"7763","Heidelbergcement Ag","LogoURL","35","http://commons.wikimedia.org/wiki/Special:FilePath/HeidelbergCement.svg"
"7764","Heidelbergcement Ag","Longitude","36",NA
"7765","Heidelbergcement Ag","ManagedBy","37",NA
"7766","Heidelbergcement Ag","MarketCap","38",NA
"7767","Heidelbergcement Ag","MarketCapCurrency","39",NA
"7768","Heidelbergcement Ag","Name","40","HeidelbergCement AG"
"7769","Heidelbergcement Ag","NetIncome","41",NA
"7770","Heidelbergcement Ag","NetIncomeCurrency","42",NA
"7771","Heidelbergcement Ag","NetIncomeUnit","43","€m 800"
"7772","Heidelbergcement Ag","NetIncomeYear","44",NA
"7773","Heidelbergcement Ag","NetProfit","45",NA
"7774","Heidelbergcement Ag","NetProfitCurrency","46",NA
"7775","Heidelbergcement Ag","NoOfLocations1","47",NA
"7776","Heidelbergcement Ag","NoOfLocations2","48",NA
"7777","Heidelbergcement Ag","NoOfLocationsYear","49",NA
"7778","Heidelbergcement Ag","OperatingIncome1","50",NA
"7779","Heidelbergcement Ag","OperatingIncome2","51","€m 1,846"
"7780","Heidelbergcement Ag","ParentCompany","52","HeidelbergCement"
"7781","Heidelbergcement Ag","ParentCompany","52","HeidelbergCement"
"7782","Heidelbergcement Ag","Predecessor1","53",NA
"7783","Heidelbergcement Ag","Predecessor2","54",NA
"7784","Heidelbergcement Ag","Predecessor3","55",NA
"7785","Heidelbergcement Ag","Profit","56",NA
"7786","Heidelbergcement Ag","ProfitCurrency","57",NA
"7787","Heidelbergcement Ag","ProfitYear","58",NA
"7788","Heidelbergcement Ag","RegionServed","59",NA
"7789","Heidelbergcement Ag","Revenue1","60",NA
"7790","Heidelbergcement Ag","Revenue2","61","€m 13,465"
"7791","Heidelbergcement Ag","RevenueCurrency","62",NA
"7792","Heidelbergcement Ag","RevenueYear","63",NA
"7793","Heidelbergcement Ag","Services1","64",NA
"7794","Heidelbergcement Ag","Services2","65",NA
"7795","Heidelbergcement Ag","Slogan1","66",NA
"7796","Heidelbergcement Ag","Slogan2","67",NA
"7797","Heidelbergcement Ag","Symbol","68",NA
"7798","Heidelbergcement Ag","TotalAssets","69",NA
"7799","Heidelbergcement Ag","TotalAssetsCurrency","70",NA
"7800","Heidelbergcement Ag","TradingName","71",NA
"7801","Heidelbergcement Ag","Type1","72","Aktiengesellschaft"
"7802","Heidelbergcement Ag","Type2","73",NA
"7803","Heidelbergcement Ag","URL1","74","http://www.heidelbergcement.com"
"7804","Heidelbergcement Ag","URL2","75",NA
"7805","Heidelbergcement Ag","WikipediaPrimaryTopic","76","http://en.wikipedia.org/wiki/HeidelbergCement"
"7806","Bnp Paribas","AreaServed","1","Worldwide"
"7807","Bnp Paribas","Assets1","2","2.166E12"
"7808","Bnp Paribas","Assets2","3",NA
"7809","Bnp Paribas","AssetsCurrency","4","euro"
"7810","Bnp Paribas","AssetsUnderManagement","5",NA
"7811","Bnp Paribas","AssetsUnderManagementCurrency","6",NA
"7812","Bnp Paribas","AssetsYear","7",NA
"7813","Bnp Paribas","City1","8",NA
"7814","Bnp Paribas","City2","9",NA
"7815","Bnp Paribas","Country1","10",NA
"7816","Bnp Paribas","Country2","11",NA
"7817","Bnp Paribas","EBIT","12",NA
"7818","Bnp Paribas","EBITCurrency","13",NA
"7819","Bnp Paribas","Employees","14","189000"
"7820","Bnp Paribas","EmployeesYear","15",NA
"7821","Bnp Paribas","Equity1","16","1.00077E11"
"7822","Bnp Paribas","Equity2","17",NA
"7823","Bnp Paribas","EquityYear","18",NA
"7824","Bnp Paribas","FormationDate","19",NA
"7825","Bnp Paribas","FoundationPlace","20",NA
"7826","Bnp Paribas","Founders1","21",NA
"7827","Bnp Paribas","Founders2","22",NA
"7828","Bnp Paribas","FoundingDate","23",NA
"7829","Bnp Paribas","FoundingYear","24","2000"
"7830","Bnp Paribas","FoundingYear","24","1848"
"7831","Bnp Paribas","FoundingYear","24","1872"
"7832","Bnp Paribas","IncomeYear","25",NA
"7833","Bnp Paribas","Industry1","26","Financial_services"
"7834","Bnp Paribas","Industry2","27",NA
"7835","Bnp Paribas","ISIN","28",NA
"7836","Bnp Paribas","KeyPeople","29",NA
"7837","Bnp Paribas","KeyPerson","30","Jean-Laurent_Bonnafé"
"7838","Bnp Paribas","KeyPerson","30","Jean_Lemierre"
"7839","Bnp Paribas","Latitude","31",NA
"7840","Bnp Paribas","Location1","32","Boulevard_des_Italiens"
"7841","Bnp Paribas","Location1","32","Paris"
"7842","Bnp Paribas","Location1","32","France"
"7843","Bnp Paribas","Location2","33",NA
"7844","Bnp Paribas","Location3","34",NA
"7845","Bnp Paribas","LogoURL","35","http://commons.wikimedia.org/wiki/Special:FilePath/Siège_CNEP_facade.jpg"
"7846","Bnp Paribas","Longitude","36",NA
"7847","Bnp Paribas","ManagedBy","37",NA
"7848","Bnp Paribas","MarketCap","38",NA
"7849","Bnp Paribas","MarketCapCurrency","39",NA
"7850","Bnp Paribas","Name","40","BNP Paribas S.A."
"7851","Bnp Paribas","NetIncome","41","6.694E9"
"7852","Bnp Paribas","NetIncomeCurrency","42","euro"
"7853","Bnp Paribas","NetIncomeUnit","43",NA
"7854","Bnp Paribas","NetIncomeYear","44",NA
"7855","Bnp Paribas","NetProfit","45",NA
"7856","Bnp Paribas","NetProfitCurrency","46",NA
"7857","Bnp Paribas","NoOfLocations1","47",NA
"7858","Bnp Paribas","NoOfLocations2","48",NA
"7859","Bnp Paribas","NoOfLocationsYear","49",NA
"7860","Bnp Paribas","OperatingIncome1","50","9.787E9"
"7861","Bnp Paribas","OperatingIncome2","51",NA
"7862","Bnp Paribas","ParentCompany","52","BNP_Paribas"
"7863","Bnp Paribas","Predecessor1","53","Paribas"
"7864","Bnp Paribas","Predecessor2","54",NA
"7865","Bnp Paribas","Predecessor3","55",NA
"7866","Bnp Paribas","Profit","56",NA
"7867","Bnp Paribas","ProfitCurrency","57",NA
"7868","Bnp Paribas","ProfitYear","58",NA
"7869","Bnp Paribas","RegionServed","59",NA
"7870","Bnp Paribas","Revenue1","60","4.2938E10"
"7871","Bnp Paribas","Revenue2","61",NA
"7872","Bnp Paribas","RevenueCurrency","62","euro"
"7873","Bnp Paribas","RevenueYear","63",NA
"7874","Bnp Paribas","Services1","64",NA
"7875","Bnp Paribas","Services2","65",NA
"7876","Bnp Paribas","Slogan1","66",NA
"7877","Bnp Paribas","Slogan2","67",NA
"7878","Bnp Paribas","Symbol","68",NA
"7879","Bnp Paribas","TotalAssets","69",NA
"7880","Bnp Paribas","TotalAssetsCurrency","70",NA
"7881","Bnp Paribas","TradingName","71",NA
"7882","Bnp Paribas","Type1","72","S.A._(corporation)"
"7883","Bnp Paribas","Type2","73",NA
"7884","Bnp Paribas","URL1","74","http://www.bnpparibas.com/en/home/"
"7885","Bnp Paribas","URL2","75",NA
"7886","Bnp Paribas","WikipediaPrimaryTopic","76","http://en.wikipedia.org/wiki/BNP_Paribas"
"7887","Eiffage","AreaServed","1",NA
"7888","Eiffage","Assets1","2",NA
"7889","Eiffage","Assets2","3",NA
"7890","Eiffage","AssetsCurrency","4",NA
"7891","Eiffage","AssetsUnderManagement","5",NA
"7892","Eiffage","AssetsUnderManagementCurrency","6",NA
"7893","Eiffage","AssetsYear","7",NA
"7894","Eiffage","City1","8",NA
"7895","Eiffage","City2","9",NA
"7896","Eiffage","Country1","10",NA
"7897","Eiffage","Country2","11",NA
"7898","Eiffage","EBIT","12",NA
"7899","Eiffage","EBITCurrency","13",NA
"7900","Eiffage","Employees","14","70890"
"7901","Eiffage","EmployeesYear","15",NA
"7902","Eiffage","Equity1","16",NA
"7903","Eiffage","Equity2","17",NA
"7904","Eiffage","EquityYear","18",NA
"7905","Eiffage","FormationDate","19",NA
"7906","Eiffage","FoundationPlace","20",NA
"7907","Eiffage","Founders1","21",NA
"7908","Eiffage","Founders2","22",NA
"7909","Eiffage","FoundingDate","23",NA
"7910","Eiffage","FoundingYear","24","1992"
"7911","Eiffage","IncomeYear","25",NA
"7912","Eiffage","Industry1","26","Construction"
"7913","Eiffage","Industry2","27",NA
"7914","Eiffage","ISIN","28",NA
"7915","Eiffage","KeyPeople","29",NA
"7916","Eiffage","KeyPerson","30","Chairman"
"7917","Eiffage","KeyPerson","30","Chief_executive_officer"
"7918","Eiffage","Latitude","31",NA
"7919","Eiffage","Location1","32","Asnières-sur-Seine"
"7920","Eiffage","Location1","32","France"
"7921","Eiffage","Location2","33",NA
"7922","Eiffage","Location3","34",NA
"7923","Eiffage","LogoURL","35",NA
"7924","Eiffage","Longitude","36",NA
"7925","Eiffage","ManagedBy","37",NA
"7926","Eiffage","MarketCap","38",NA
"7927","Eiffage","MarketCapCurrency","39",NA
"7928","Eiffage","Name","40","Eiffage S.A."
"7929","Eiffage","NetIncome","41","2.2E8"
"7930","Eiffage","NetIncomeCurrency","42","euro"
"7931","Eiffage","NetIncomeUnit","43",NA
"7932","Eiffage","NetIncomeYear","44",NA
"7933","Eiffage","NetProfit","45",NA
"7934","Eiffage","NetProfitCurrency","46",NA
"7935","Eiffage","NoOfLocations1","47",NA
"7936","Eiffage","NoOfLocations2","48",NA
"7937","Eiffage","NoOfLocationsYear","49",NA
"7938","Eiffage","OperatingIncome1","50","1.199E9"
"7939","Eiffage","OperatingIncome2","51",NA
"7940","Eiffage","ParentCompany","52",NA
"7941","Eiffage","Predecessor1","53",NA
"7942","Eiffage","Predecessor2","54",NA
"7943","Eiffage","Predecessor3","55",NA
"7944","Eiffage","Profit","56",NA
"7945","Eiffage","ProfitCurrency","57",NA
"7946","Eiffage","ProfitYear","58",NA
"7947","Eiffage","RegionServed","59",NA
"7948","Eiffage","Revenue1","60","1.4E10"
"7949","Eiffage","Revenue2","61",NA
"7950","Eiffage","RevenueCurrency","62","euro"
"7951","Eiffage","RevenueYear","63",NA
"7952","Eiffage","Services1","64",NA
"7953","Eiffage","Services2","65",NA
"7954","Eiffage","Slogan1","66",NA
"7955","Eiffage","Slogan2","67",NA
"7956","Eiffage","Symbol","68",NA
"7957","Eiffage","TotalAssets","69",NA
"7958","Eiffage","TotalAssetsCurrency","70",NA
"7959","Eiffage","TradingName","71",NA
"7960","Eiffage","Type1","72","S.A._(corporation)"
"7961","Eiffage","Type2","73",NA
"7962","Eiffage","URL1","74","http://www.eiffage.com/index.php?LANG=EN"
"7963","Eiffage","URL2","75",NA
"7964","Eiffage","WikipediaPrimaryTopic","76","http://en.wikipedia.org/wiki/Eiffage"
"7965","Thales","AreaServed","1","worldwide"
"7966","Thales","Assets1","2","2.108E10"
"7967","Thales","Assets2","3",NA
"7968","Thales","AssetsCurrency","4","euro"
"7969","Thales","AssetsUnderManagement","5",NA
"7970","Thales","AssetsUnderManagementCurrency","6",NA
"7971","Thales","AssetsYear","7",NA
"7972","Thales","City1","8","La_Défense"
"7973","Thales","City2","9",NA
"7974","Thales","Country1","10","France"
"7975","Thales","Country2","11",NA
"7976","Thales","EBIT","12",NA
"7977","Thales","EBITCurrency","13",NA
"7978","Thales","Employees","14","63730"
"7979","Thales","EmployeesYear","15",NA
"7980","Thales","Equity1","16","4.13E9"
"7981","Thales","Equity2","17",NA
"7982","Thales","EquityYear","18",NA
"7983","Thales","FormationDate","19",NA
"7984","Thales","FoundationPlace","20",NA
"7985","Thales","Founders1","21",NA
"7986","Thales","Founders2","22",NA
"7987","Thales","FoundingDate","23",NA
"7988","Thales","FoundingYear","24",NA
"7989","Thales","IncomeYear","25",NA
"7990","Thales","Industry1","26","Security"
"7991","Thales","Industry1","26","Arms_industry"
"7992","Thales","Industry1","26","Aerospace"
"7993","Thales","Industry1","26","Transport"
"7994","Thales","Industry2","27",NA
"7995","Thales","ISIN","28",NA
"7996","Thales","KeyPeople","29",NA
"7997","Thales","KeyPerson","30","Chief_executive_officer"
"7998","Thales","Latitude","31",NA
"7999","Thales","Location1","32",NA
"8000","Thales","Location2","33",NA
"8001","Thales","Location3","34",NA
"8002","Thales","LogoURL","35","http://commons.wikimedia.org/wiki/Special:FilePath/Thales.svg"
"8003","Thales","Longitude","36",NA
"8004","Thales","ManagedBy","37",NA
"8005","Thales","MarketCap","38",NA
"8006","Thales","MarketCapCurrency","39",NA
"8007","Thales","Name","40","Thales S.A."
"8008","Thales","NetIncome","41","5.115E8"
"8009","Thales","NetIncomeCurrency","42","euro"
"8010","Thales","NetIncomeUnit","43",NA
"8011","Thales","NetIncomeYear","44",NA
"8012","Thales","NetProfit","45",NA
"8013","Thales","NetProfitCurrency","46",NA
"8014","Thales","NoOfLocations1","47",NA
"8015","Thales","NoOfLocations2","48",NA
"8016","Thales","NoOfLocationsYear","49",NA
"8017","Thales","OperatingIncome1","50","678.5"
"8018","Thales","OperatingIncome2","51",NA
"8019","Thales","ParentCompany","52","Thales_Group"
"8020","Thales","Predecessor1","53","Thomson-CSF"
"8021","Thales","Predecessor2","54",NA
"8022","Thales","Predecessor3","55",NA
"8023","Thales","Profit","56",NA
"8024","Thales","ProfitCurrency","57",NA
"8025","Thales","ProfitYear","58",NA
"8026","Thales","RegionServed","59",NA
"8027","Thales","Revenue1","60","1.303E10"
"8028","Thales","Revenue2","61",NA
"8029","Thales","RevenueCurrency","62","euro"
"8030","Thales","RevenueYear","63",NA
"8031","Thales","Services1","64",NA
"8032","Thales","Services2","65",NA
"8033","Thales","Slogan1","66",NA
"8034","Thales","Slogan2","67",NA
"8035","Thales","Symbol","68",NA
"8036","Thales","TotalAssets","69",NA
"8037","Thales","TotalAssetsCurrency","70",NA
"8038","Thales","TradingName","71",NA
"8039","Thales","Type1","72","S.A._(corporation)"
"8040","Thales","Type2","73",NA
"8041","Thales","URL1","74","http://www.thalesgroup.com/"
"8042","Thales","URL2","75",NA
"8043","Thales","WikipediaPrimaryTopic","76","http://en.wikipedia.org/wiki/Thales_Group"
"8044","Ferrovial Sa","AreaServed","1",NA
"8045","Ferrovial Sa","Assets1","2",NA
"8046","Ferrovial Sa","Assets2","3",NA
"8047","Ferrovial Sa","AssetsCurrency","4",NA
"8048","Ferrovial Sa","AssetsUnderManagement","5",NA
"8049","Ferrovial Sa","AssetsUnderManagementCurrency","6",NA
"8050","Ferrovial Sa","AssetsYear","7",NA
"8051","Ferrovial Sa","City1","8",NA
"8052","Ferrovial Sa","City2","9",NA
"8053","Ferrovial Sa","Country1","10",NA
"8054","Ferrovial Sa","Country2","11",NA
"8055","Ferrovial Sa","EBIT","12",NA
"8056","Ferrovial Sa","EBITCurrency","13",NA
"8057","Ferrovial Sa","Employees","14","61587"
"8058","Ferrovial Sa","EmployeesYear","15",NA
"8059","Ferrovial Sa","Equity1","16",NA
"8060","Ferrovial Sa","Equity2","17",NA
"8061","Ferrovial Sa","EquityYear","18",NA
"8062","Ferrovial Sa","FormationDate","19",NA
"8063","Ferrovial Sa","FoundationPlace","20",NA
"8064","Ferrovial Sa","Founders1","21","Rafael_del_Pino_(businessman)"
"8065","Ferrovial Sa","Founders2","22",NA
"8066","Ferrovial Sa","FoundingDate","23",NA
"8067","Ferrovial Sa","FoundingYear","24","1952"
"8068","Ferrovial Sa","IncomeYear","25",NA
"8069","Ferrovial Sa","Industry1","26","Conglomerate_(company)"
"8070","Ferrovial Sa","Industry2","27",NA
"8071","Ferrovial Sa","ISIN","28",NA
"8072","Ferrovial Sa","KeyPeople","29",NA
"8073","Ferrovial Sa","KeyPerson","30","Chief_executive_officer"
"8074","Ferrovial Sa","KeyPerson","30","Rafael_del_Pino_Calvo-Sotelo"
"8075","Ferrovial Sa","Latitude","31",NA
"8076","Ferrovial Sa","Location1","32","Spain"
"8077","Ferrovial Sa","Location1","32","Madrid"
"8078","Ferrovial Sa","Location2","33",NA
"8079","Ferrovial Sa","Location3","34",NA
"8080","Ferrovial Sa","LogoURL","35","http://commons.wikimedia.org/wiki/Special:FilePath/Ferrovial_Logo.svg"
"8081","Ferrovial Sa","Longitude","36",NA
"8082","Ferrovial Sa","ManagedBy","37",NA
"8083","Ferrovial Sa","MarketCap","38",NA
"8084","Ferrovial Sa","MarketCapCurrency","39",NA
"8085","Ferrovial Sa","Name","40","Ferrovial, S.A."
"8086","Ferrovial Sa","NetIncome","41","7.27E8"
"8087","Ferrovial Sa","NetIncomeCurrency","42","euro"
"8088","Ferrovial Sa","NetIncomeUnit","43",NA
"8089","Ferrovial Sa","NetIncomeYear","44",NA
"8090","Ferrovial Sa","NetProfit","45",NA
"8091","Ferrovial Sa","NetProfitCurrency","46",NA
"8092","Ferrovial Sa","NoOfLocations1","47",NA
"8093","Ferrovial Sa","NoOfLocations2","48",NA
"8094","Ferrovial Sa","NoOfLocationsYear","49",NA
"8095","Ferrovial Sa","OperatingIncome1","50","8.27E8"
"8096","Ferrovial Sa","OperatingIncome2","51",NA
"8097","Ferrovial Sa","ParentCompany","52","Ferrovial"
"8098","Ferrovial Sa","Predecessor1","53",NA
"8099","Ferrovial Sa","Predecessor2","54",NA
"8100","Ferrovial Sa","Predecessor3","55",NA
"8101","Ferrovial Sa","Profit","56",NA
"8102","Ferrovial Sa","ProfitCurrency","57",NA
"8103","Ferrovial Sa","ProfitYear","58",NA
"8104","Ferrovial Sa","RegionServed","59","Spain"
"8105","Ferrovial Sa","RegionServed","59","Chile"
"8106","Ferrovial Sa","Revenue1","60","8176.0"
"8107","Ferrovial Sa","Revenue2","61",NA
"8108","Ferrovial Sa","RevenueCurrency","62","euro"
"8109","Ferrovial Sa","RevenueYear","63",NA
"8110","Ferrovial Sa","Services1","64","Infrastructure"
"8111","Ferrovial Sa","Services1","64","Facility_management"
"8112","Ferrovial Sa","Services1","64","Commercial_property"
"8113","Ferrovial Sa","Services1","64","Waste_management"
"8114","Ferrovial Sa","Services1","64","Toll_road"
"8115","Ferrovial Sa","Services2","65",NA
"8116","Ferrovial Sa","Slogan1","66",NA
"8117","Ferrovial Sa","Slogan2","67",NA
"8118","Ferrovial Sa","Symbol","68",NA
"8119","Ferrovial Sa","TotalAssets","69",NA
"8120","Ferrovial Sa","TotalAssetsCurrency","70",NA
"8121","Ferrovial Sa","TradingName","71",NA
"8122","Ferrovial Sa","Type1","72","S.A._(corporation)"
"8123","Ferrovial Sa","Type2","73",NA
"8124","Ferrovial Sa","URL1","74","http://www.ferrovial.com/en"
"8125","Ferrovial Sa","URL2","75",NA
"8126","Ferrovial Sa","WikipediaPrimaryTopic","76","http://en.wikipedia.org/wiki/Ferrovial"
"8127","Astrazeneca Plc","AreaServed","1","Global"
"8128","Astrazeneca Plc","Assets1","2","6.012E10"
"8129","Astrazeneca Plc","Assets2","3",NA
"8130","Astrazeneca Plc","AssetsCurrency","4","usDollar"
"8131","Astrazeneca Plc","AssetsUnderManagement","5",NA
"8132","Astrazeneca Plc","AssetsUnderManagementCurrency","6",NA
"8133","Astrazeneca Plc","AssetsYear","7",NA
"8134","Astrazeneca Plc","City1","8",NA
"8135","Astrazeneca Plc","City2","9",NA
"8136","Astrazeneca Plc","Country1","10",NA
"8137","Astrazeneca Plc","Country2","11",NA
"8138","Astrazeneca Plc","EBIT","12",NA
"8139","Astrazeneca Plc","EBITCurrency","13",NA
"8140","Astrazeneca Plc","Employees","14","50000"
"8141","Astrazeneca Plc","EmployeesYear","15",NA
"8142","Astrazeneca Plc","Equity1","16",NA
"8143","Astrazeneca Plc","Equity2","17",NA
"8144","Astrazeneca Plc","EquityYear","18",NA
"8145","Astrazeneca Plc","FormationDate","19",NA
"8146","Astrazeneca Plc","FoundationPlace","20",NA
"8147","Astrazeneca Plc","Founders1","21",NA
"8148","Astrazeneca Plc","Founders2","22",NA
"8149","Astrazeneca Plc","FoundingDate","23",NA
"8150","Astrazeneca Plc","FoundingYear","24",NA
"8151","Astrazeneca Plc","IncomeYear","25",NA
"8152","Astrazeneca Plc","Industry1","26","Pharmaceutical_industry"
"8153","Astrazeneca Plc","Industry1","26","Biotechnology"
"8154","Astrazeneca Plc","Industry2","27",NA
"8155","Astrazeneca Plc","ISIN","28",NA
"8156","Astrazeneca Plc","KeyPeople","29",NA
"8157","Astrazeneca Plc","KeyPerson","30","Leif_Johansson_(businessman)"
"8158","Astrazeneca Plc","KeyPerson","30","Pascal_Soriot"
"8159","Astrazeneca Plc","Latitude","31",NA
"8160","Astrazeneca Plc","Location1","32","Cambridge"
"8161","Astrazeneca Plc","Location2","33",NA
"8162","Astrazeneca Plc","Location3","34",NA
"8163","Astrazeneca Plc","LogoURL","35",NA
"8164","Astrazeneca Plc","Longitude","36",NA
"8165","Astrazeneca Plc","ManagedBy","37",NA
"8166","Astrazeneca Plc","MarketCap","38",NA
"8167","Astrazeneca Plc","MarketCapCurrency","39",NA
"8168","Astrazeneca Plc","Name","40","AstraZeneca plc"
"8169","Astrazeneca Plc","NetIncome","41","2.826E9"
"8170","Astrazeneca Plc","NetIncomeCurrency","42","usDollar"
"8171","Astrazeneca Plc","NetIncomeUnit","43",NA
"8172","Astrazeneca Plc","NetIncomeYear","44",NA
"8173","Astrazeneca Plc","NetProfit","45",NA
"8174","Astrazeneca Plc","NetProfitCurrency","46",NA
"8175","Astrazeneca Plc","NoOfLocations1","47",NA
"8176","Astrazeneca Plc","NoOfLocations2","48",NA
"8177","Astrazeneca Plc","NoOfLocationsYear","49",NA
"8178","Astrazeneca Plc","OperatingIncome1","50","4.114E9"
"8179","Astrazeneca Plc","OperatingIncome2","51",NA
"8180","Astrazeneca Plc","ParentCompany","52","AstraZeneca"
"8181","Astrazeneca Plc","Predecessor1","53","Zeneca"
